unique_key,created_date,complaint_type,descriptor,borough,latitude,longitude,status,closed_date,severity,month,weather,impact,complaints,accessibility,priority_score,priority_tier
68684112,2026-04-15 18:19:43,Sidewalk Condition,Broken Sidewalk,Manhattan,40.77257306959048,-73.94958823032732,Closed,2026-04-24T14:43:53.000,1.67,4,1.27,1.81,0.0,1.0,4.93,Medium
68684132,2026-04-15 18:17:49,Street Condition,Defective Hardware,Queens,40.72013323771417,-73.79037278029215,Closed,2026-04-16T16:20:04.000,3.01,4,1.24,0.99,0.86,0.9,6.48,Medium
68682641,2026-04-15 18:16:40,Sidewalk Condition,Broken Sidewalk,Queens,40.76278263613394,-73.92888230754774,Closed,2026-04-22T14:48:30.000,2.02,4,1.13,1.59,0.8,0.81,5.48,Medium
68682648,2026-04-15 18:16:02,Sidewalk Condition,Sidewalk Violation,Queens,40.7247448268466,-73.8922027823668,Closed,2026-04-16T12:25:06.000,2.06,4,1.11,0.85,0.99,1.15,5.28,Medium
68679409,2026-04-15 18:15:52,Street Condition,Pothole,Bronx,40.845291456674005,-73.85299794452786,Open,,3.31,4,1.17,2.19,0.34,1.42,7.82,High
68679672,2026-04-15 18:14:49,Sidewalk Condition,Blocked - Construction,Brooklyn,40.675684337426645,-73.96840097250397,Closed,2026-04-16T14:37:41.000,2.1,4,1.2,1.39,0.28,0.78,4.97,Medium
68682669,2026-04-15 18:14:16,Street Condition,Line/Marking - Faded,Brooklyn,40.67749183435411,-73.99395041596046,In Progress,,3.38,4,1.16,2.6,0.33,0.56,7.41,High
68684119,2026-04-15 18:13:55,Street Condition,Blocked - Construction,Bronx,40.88663119312822,-73.86110532206568,Closed,2026-04-16T08:28:05.000,3.3,4,1.25,1.86,0.39,1.15,7.52,High
68674912,2026-04-15 18:11:33,Street Condition,Pothole,Queens,40.73282805582589,-73.91886896486093,Pending,,2.77,4,1.24,0.97,0.93,0.8,6.13,Medium
68678140,2026-04-15 18:11:00,Sidewalk Condition,Sidewalk Violation,Queens,40.72364062125053,-73.89133871225323,Closed,2026-04-16T12:24:14.000,1.79,4,1.29,2.55,0.88,1.18,6.92,High
68674913,2026-04-15 18:06:12,Street Condition,Pothole,Queens,40.73920388783147,-73.9185400379831,Closed,2026-04-16T02:12:00.000,2.88,4,1.18,1.63,0.69,0.72,6.44,Medium
68676677,2026-04-15 18:03:34,Street Condition,Failed Street Repair,Manhattan,40.84783950740333,-73.9395227268926,Closed,2026-04-16T15:03:36.000,2.91,4,1.26,2.08,0.11,0.85,6.71,High
68678163,2026-04-15 17:59:11,Street Condition,"Rough, Pitted or Cracked Roads",Queens,40.74931241877264,-73.94030512418459,Closed,2026-04-16T12:35:40.000,3.04,4,1.25,1.47,0.96,0.49,6.72,High
68682643,2026-04-15 17:58:46,Sidewalk Condition,Broken Sidewalk,Manhattan,40.777855815552265,-73.94762724824876,Closed,2026-04-24T14:51:41.000,1.79,4,1.3,2.23,0.11,0.43,5.1,Medium
68683341,2026-04-15 17:58:28,Street Condition,Pothole,Queens,40.676113611708814,-73.8488247372634,Closed,2026-04-15T17:58:28.000,2.78,4,1.25,1.76,0.89,0.77,6.9,High
68673440,2026-04-15 17:56:33,Street Condition,Pothole,Manhattan,40.73813472080256,-74.00417505316446,Closed,2026-04-19T02:16:00.000,2.91,4,1.16,1.57,0.0,0.82,5.77,Medium
68673568,2026-04-15 17:53:29,Sidewalk Condition,Broken Sidewalk,Brooklyn,40.64956602588797,-74.01165084557718,Closed,2026-04-28T12:44:31.000,2.14,4,1.1,1.69,0.47,0.85,5.36,Medium
68674418,2026-04-15 17:51:00,Street Light Condition,Street Light Out,Manhattan,40.764056288051485,-73.96475634478452,Closed,2026-04-17T07:00:00.000,1.15,4,1.29,2.06,0.0,0.94,4.48,Medium
68675905,2026-04-15 17:50:00,Street Light Condition,Street Light Out,Brooklyn,40.68789022968856,-73.90723724796824,Closed,2026-04-25T10:37:00.000,1.38,4,1.24,2.09,0.22,0.59,4.61,Medium
68681931,2026-04-15 17:50:00,Street Light Condition,Street Light Out,Staten Island,40.55211165480493,-74.17815675565993,Closed,2026-04-25T13:19:00.000,1.0,4,1.26,1.5,2.0,0.94,5.7,Medium
68675164,2026-04-15 17:46:15,Sidewalk Condition,Broken Sidewalk,Queens,40.70604028774131,-73.9025844914155,Closed,2026-04-23T14:44:10.000,1.91,4,1.26,1.58,0.83,0.94,5.76,Medium
68682649,2026-04-15 17:45:44,Sidewalk Condition,Sidewalk Violation,Queens,40.73637803209455,-73.80195164502258,Closed,2026-04-16T13:40:34.000,2.37,4,1.25,1.22,0.92,0.57,5.67,Medium
68679697,2026-04-15 17:45:33,Street Condition,Defective Hardware,Brooklyn,40.685025557355495,-73.98611827771147,Closed,2026-04-17T09:13:37.000,3.15,4,1.25,1.5,0.37,1.17,6.98,High
68678132,2026-04-15 17:43:49,Sidewalk Condition,Broken Sidewalk,Staten Island,40.53778552435641,-74.18224873162889,Closed,2026-04-20T16:01:41.000,2.07,4,1.29,0.6,1.85,0.35,5.47,Medium
68672917,2026-04-15 17:37:38,Street Condition,Pothole,Bronx,40.8623094366362,-73.90986809103204,Closed,2026-04-15T17:37:38.000,3.03,4,1.28,1.9,0.35,1.09,7.22,High
68673431,2026-04-15 17:37:30,Street Condition,Pothole,Queens,40.73699349160567,-73.8104838310263,Pending,,2.66,4,1.18,1.19,0.95,1.24,6.52,High
68675922,2026-04-15 17:36:00,Street Light Condition,Street Light Out,Staten Island,40.5728772171174,-74.1279150161716,Assigned,,1.31,4,1.11,1.1,2.0,0.33,4.88,Medium
68682655,2026-04-15 17:33:38,Street Condition,Cave-in,Queens,40.75859725313622,-73.87713916430701,Closed,2026-04-17T13:12:18.000,3.1,4,1.11,1.62,0.74,1.2,7.0,High
68684126,2026-04-15 17:33:17,Street Condition,Cave-in,Staten Island,40.59363943387511,-74.16228758231034,Closed,2026-04-17T11:02:56.000,3.06,4,1.19,1.2,1.95,0.65,7.44,High
68679675,2026-04-15 17:32:16,Sidewalk Condition,Broken Sidewalk,Brooklyn,40.58365591469958,-73.94385175610878,Closed,2026-04-23T16:42:09.000,2.03,4,1.27,1.8,0.22,0.92,5.52,Medium
68673692,2026-04-15 17:29:13,Street Condition,Defective Hardware,Brooklyn,40.577240316728215,-73.95396185558211,Closed,2026-04-16T13:01:12.000,2.91,4,1.27,1.35,0.41,1.52,6.98,High
68676651,2026-04-15 17:28:14,Sidewalk Condition,Broken Sidewalk,Brooklyn,40.583690851456815,-73.9481035296858,Closed,2026-04-23T16:41:29.000,1.8,4,1.18,1.93,0.37,0.91,5.33,Medium
68674423,2026-04-15 17:27:00,Street Light Condition,Lamppost Missing,Queens,40.7784090700037,-73.77678275780485,Assigned,,1.2,4,1.16,1.34,0.84,1.48,5.05,Medium
68675168,2026-04-15 17:25:59,Sidewalk Condition,Sidewalk Violation,Brooklyn,40.59793311531533,-73.96972330359475,Closed,2026-04-16T10:46:28.000,2.01,4,1.2,1.76,0.27,1.01,5.45,Medium
68676650,2026-04-15 17:24:29,Sidewalk Condition,Broken Sidewalk,Brooklyn,40.59801652248572,-73.96390053958594,Closed,2026-04-23T16:22:09.000,1.63,4,1.27,2.38,0.42,1.07,5.94,Medium
68679671,2026-04-15 17:21:22,Sidewalk Condition,Blocked - Construction,Manhattan,40.76427809800246,-73.97301575364541,Closed,2026-04-16T13:56:17.000,1.92,4,1.23,2.25,0.09,1.15,5.85,Medium
68677908,2026-04-15 17:19:24,Street Condition,Pothole,Brooklyn,40.616420460017785,-73.97444426100346,Open,,3.34,4,1.13,1.51,0.33,1.26,6.87,High
68677891,2026-04-15 17:14:03,Street Condition,Pothole,Queens,40.73330040629176,-73.82522686896588,Closed,2026-04-16T02:54:00.000,2.9,4,1.17,1.43,0.73,1.05,6.6,High
68674914,2026-04-15 17:06:13,Street Condition,Pothole,Queens,40.73577809149982,-73.74653922101146,Pending,,2.93,4,1.21,2.3,0.83,0.86,7.54,High
68673432,2026-04-15 17:04:32,Street Condition,Pothole,Queens,40.676113611708814,-73.8488247372634,Pending,,3.1,4,1.21,1.35,0.96,0.53,6.59,High
68679430,2026-04-15 17:04:02,Street Condition,Pothole,Brooklyn,40.70931729883858,-73.93299717676499,Closed,2026-04-16T09:45:00.000,3.24,4,1.27,1.82,0.36,0.65,6.94,High
68680921,2026-04-15 16:57:11,Street Condition,Pothole,Queens,40.71443200748087,-73.84572578383464,Pending,,3.13,4,1.29,1.83,0.92,1.39,8.18,High
68678156,2026-04-15 16:55:23,Street Condition,Defective Hardware,Brooklyn,40.67689923826847,-73.87958258371818,Closed,2026-04-20T16:14:53.000,3.28,4,1.12,1.91,0.27,1.61,7.46,High
68672896,2026-04-15 16:54:35,Street Condition,Pothole,Queens,40.76509677669708,-73.92506047957714,Closed,2026-04-15T16:54:35.000,2.69,4,1.14,1.31,0.79,1.04,6.21,Medium
68679431,2026-04-15 16:54:23,Street Condition,Pothole,Brooklyn,40.601431115925024,-74.00513880928703,Closed,2026-04-23T10:50:00.000,3.34,4,1.18,1.43,0.22,0.57,6.16,Medium
68684116,2026-04-15 16:53:14,Sidewalk Condition,Sidewalk Violation,Brooklyn,40.67016080318086,-73.938638433054,Closed,2026-04-23T16:18:10.000,2.32,4,1.16,1.79,0.28,0.87,5.63,Medium
68683342,2026-04-15 16:50:31,Street Condition,Pothole,Queens,40.5986012593936,-73.75904404725512,Closed,2026-04-15T16:50:31.000,3.02,4,1.18,1.83,0.74,0.75,6.88,High
68677893,2026-04-15 16:49:20,Street Condition,Pothole,Queens,40.5986012593936,-73.75904404725512,Closed,2026-04-16T07:51:00.000,3.1,4,1.11,2.16,0.85,0.83,7.28,High
68676660,2026-04-15 16:46:21,Street Condition,Cave-in,Queens,40.676113611708814,-73.8488247372634,Closed,2026-04-17T09:39:35.000,2.77,4,1.11,0.77,0.81,0.73,5.38,Medium
68682668,2026-04-15 16:43:18,Street Condition,Line/Marking - After Repaving,Queens,40.74191544236603,-73.9461254023033,In Progress,,2.96,4,1.27,2.38,0.94,1.16,8.24,High
68684131,2026-04-15 16:43:09,Street Condition,Cave-in,Queens,40.786760403448206,-73.80664795610434,Closed,2026-04-16T09:22:18.000,2.76,4,1.12,1.36,0.8,1.07,6.32,Medium
68681189,2026-04-15 16:39:04,Street Condition,Cave-in,Queens,40.76509677669708,-73.92506047957714,Closed,2026-04-17T10:20:21.000,2.62,4,1.26,1.96,0.75,1.47,7.48,High
68673434,2026-04-15 16:36:08,Street Condition,Pothole,Queens,40.76509677669708,-73.92506047957714,Closed,2026-04-15T21:45:00.000,3.38,4,1.16,1.13,0.72,0.88,6.65,High
68675186,2026-04-15 16:32:25,Street Condition,Defective Hardware,Manhattan,40.793777117491146,-73.96757205208243,Closed,2026-04-27T08:02:21.000,2.81,4,1.16,1.19,0.0,0.96,5.41,Medium
68676645,2026-04-15 16:31:20,Sidewalk Condition,Broken Sidewalk,Queens,40.723239498602254,-73.74383421374523,Closed,2026-04-22T14:49:42.000,2.07,4,1.12,0.84,0.9,1.22,5.28,Medium
68678142,2026-04-15 16:31:19,Street Condition,Blocked - Construction,Brooklyn,40.63422000685571,-74.01087354348648,Closed,2026-04-17T09:00:58.000,2.84,4,1.1,1.63,0.37,1.41,6.53,High
68678929,2026-04-15 16:30:00,Street Light Condition,Street Light Out,Queens,40.78587530482119,-73.80425635889651,Open,,1.0,4,1.17,1.76,0.88,0.63,4.44,Medium
68673439,2026-04-15 16:27:41,Street Condition,Pothole,Bronx,40.84954856236909,-73.85304636935012,Open,,2.92,4,1.27,1.62,0.42,1.42,7.17,High
68678926,2026-04-15 16:26:00,Street Light Condition,Street Light Out,Brooklyn,40.68066215981919,-74.0032881304713,Closed,2026-04-25T09:41:00.000,1.0,4,1.28,1.67,0.26,1.14,4.35,Medium
68682664,2026-04-15 16:23:54,Street Condition,Defective Hardware,Brooklyn,40.63043052143252,-73.96630761867529,Closed,2026-04-20T12:46:16.000,3.11,4,1.11,2.36,0.32,1.19,7.32,High
68681177,2026-04-15 16:23:36,Sidewalk Condition,Sidewalk Grating - Missing,Manhattan,40.726694140211706,-73.98906085736922,Closed,2026-04-21T16:32:29.000,2.37,4,1.11,2.0,0.0,0.92,5.55,Medium
68676667,2026-04-15 16:22:14,Street Condition,Cave-in,Manhattan,40.75832921129653,-73.9689356943147,Closed,2026-04-16T15:04:31.000,2.94,4,1.13,2.14,0.0,1.41,6.87,High
68679693,2026-04-15 16:21:22,Street Condition,Cave-in,Manhattan,40.70952343044316,-74.00166641887616,Closed,2026-04-16T15:29:36.000,3.38,4,1.25,3.0,0.0,0.63,7.86,High
68675166,2026-04-15 16:20:39,Sidewalk Condition,Pedestrian Ramp Defective,Manhattan,40.79428457504224,-73.95111031407929,Closed,2026-05-01T15:43:26.000,2.13,4,1.14,2.0,0.06,0.61,5.1,Medium
68689383,2026-04-15 16:13:36,Street Condition,Pothole,Brooklyn,40.685632656221,-73.95559611090636,Closed,2026-04-16T14:15:00.000,3.09,4,1.15,1.45,0.43,0.85,6.28,Medium
68682650,2026-04-15 16:12:04,Street Condition,Blocked - Construction,Manhattan,40.82037898185339,-73.94013659833263,Closed,2026-04-16T13:52:59.000,2.79,4,1.28,2.24,0.0,0.81,6.62,High
68684891,2026-04-15 16:09:36,Street Condition,Pothole,Brooklyn,40.67959068489165,-73.90467457239929,Closed,2026-04-16T15:16:00.000,2.65,4,1.27,2.17,0.3,1.19,7.03,High
68692286,2026-04-15 16:09:00,Street Condition,Pothole,Brooklyn,40.685280171991344,-73.91461444898687,Closed,2026-04-16T15:07:00.000,3.28,4,1.23,1.95,0.45,0.96,7.39,High
68673688,2026-04-15 16:08:54,Street Condition,Cave-in,Bronx,40.8210039086649,-73.9246145414612,Closed,2026-04-16T11:38:41.000,3.06,4,1.13,1.68,0.39,1.6,7.13,High
68679702,2026-04-15 16:07:50,Street Condition,Failed Street Repair,Brooklyn,40.62528218064447,-73.96046710056453,Closed,2026-04-20T15:02:22.000,2.93,4,1.18,2.54,0.39,1.1,7.49,High
68687889,2026-04-15 16:07:45,Street Condition,Pothole,Brooklyn,40.69914717061724,-73.91518092691436,Closed,2026-04-16T14:49:00.000,3.25,4,1.15,2.48,0.3,1.07,7.59,High
68682665,2026-04-15 16:06:23,Street Condition,Defective Hardware,Manhattan,40.716316720649246,-74.00127699655344,Closed,2026-04-16T15:54:48.000,2.85,4,1.23,1.94,0.0,0.5,5.95,Medium
68674395,2026-04-15 16:02:51,Street Condition,Pothole,Bronx,40.844341017728645,-73.89203789556964,Closed,2026-04-15T16:02:51.000,3.23,4,1.26,1.28,0.38,1.85,7.58,High
68680926,2026-04-15 16:01:00,Street Condition,Pothole,Bronx,40.844341017728645,-73.89203789556964,Open,,2.86,4,1.13,1.81,0.19,1.29,6.52,High
68673675,2026-04-15 16:00:05,Sidewalk Condition,Sidewalk Violation,Manhattan,40.81735829306793,-73.94258880254456,Closed,2026-04-24T15:32:00.000,2.34,4,1.28,1.68,0.01,1.39,6.08,Medium
68679700,2026-04-15 15:58:30,Street Condition,Defective Hardware,Brooklyn,40.689418492943226,-73.93930943414537,Closed,2026-04-17T07:57:02.000,2.81,4,1.19,2.24,0.2,0.91,6.69,High
68684129,2026-04-15 15:53:33,Street Condition,Cave-in,Queens,40.72434647598174,-73.79963512834821,Closed,2026-04-16T16:29:43.000,2.71,4,1.26,1.71,0.88,1.25,7.25,High
68678146,2026-04-15 15:45:39,Street Condition,Cave-in,Bronx,40.844341017728645,-73.89203789556964,Closed,2026-04-16T16:19:16.000,3.16,4,1.11,2.94,0.33,1.13,7.91,High
68680923,2026-04-15 15:44:37,Street Condition,Pothole,Queens,40.73177902884212,-73.77010866842208,Closed,2026-04-18T10:05:00.000,2.73,4,1.17,2.24,0.71,1.55,7.69,High
68692287,2026-04-15 15:44:34,Street Condition,Pothole,Brooklyn,40.63047853362767,-73.98609359679054,Closed,2026-04-16T13:47:00.000,3.36,4,1.1,1.26,0.31,1.44,6.71,High
68681178,2026-04-15 15:43:40,Sidewalk Condition,Sidewalk Violation,Queens,40.692980721537225,-73.75759950812916,Closed,2026-04-16T12:20:46.000,2.12,4,1.24,1.24,0.75,1.25,5.87,Medium
68673436,2026-04-15 15:43:33,Street Condition,Pothole,Queens,40.725476145414376,-73.76557731286611,Closed,2026-04-16T02:55:00.000,2.78,4,1.12,0.54,0.93,0.78,5.36,Medium
68683343,2026-04-15 15:41:42,Street Condition,Pothole,Queens,40.69104664978981,-73.73922324000723,Closed,2026-04-15T15:41:42.000,2.77,4,1.17,0.43,0.96,1.57,6.2,Medium
68680924,2026-04-15 15:40:15,Street Condition,Pothole,Queens,40.705490887638646,-73.72788837873111,Closed,2026-04-17T03:32:00.000,3.34,4,1.26,1.56,0.78,1.61,8.16,High
68684892,2026-04-15 15:39:22,Street Condition,Pothole,Brooklyn,40.66976371152322,-73.88584622471096,Closed,2026-04-16T13:17:00.000,3.09,4,1.25,1.2,0.19,0.99,6.24,Medium
68672897,2026-04-15 15:39:06,Street Condition,Pothole,Queens,40.68848534557373,-73.76582995965448,Closed,2026-04-15T15:39:06.000,3.31,4,1.23,2.32,0.96,1.05,8.4,High
68672898,2026-04-15 15:38:27,Street Condition,Pothole,Queens,40.68625095400348,-73.76847358848285,Closed,2026-04-15T15:38:27.000,2.69,4,1.24,2.08,0.94,1.28,7.64,High
68695202,2026-04-15 15:38:22,Street Condition,Pothole,Brooklyn,40.66552731924555,-73.8846459367598,Closed,2026-04-16T12:58:00.000,3.34,4,1.23,1.66,0.42,0.51,6.7,High
68679676,2026-04-15 15:38:18,Sidewalk Condition,Broken Sidewalk,Bronx,40.823424734628986,-73.86455050763222,Closed,2026-04-24T14:53:52.000,2.02,4,1.23,1.44,0.27,1.64,5.83,Medium
68675180,2026-04-15 15:37:37,Street Condition,Cave-in,Manhattan,40.79055869295903,-73.97193252854878,Closed,2026-04-24T16:41:37.000,3.13,4,1.17,2.74,0.0,1.21,7.61,High
68689385,2026-04-15 15:37:09,Street Condition,Pothole,Brooklyn,40.678288788603226,-73.92170777454093,Closed,2026-04-16T10:48:00.000,2.9,4,1.11,2.66,0.47,0.93,7.28,High
68690821,2026-04-15 15:34:16,Street Condition,Pothole,Brooklyn,40.6447665733015,-73.94502551007055,Closed,2026-04-16T09:22:00.000,2.65,4,1.19,1.33,0.33,0.44,5.25,Medium
68676647,2026-04-15 15:34:15,Sidewalk Condition,Broken Sidewalk,Queens,40.76839882848396,-73.82789292577816,Closed,2026-04-22T15:30:29.000,2.37,4,1.11,0.97,0.8,1.1,5.5,Medium
68693732,2026-04-15 15:33:04,Street Condition,Pothole,Brooklyn,40.64226993914296,-73.92727034333386,Closed,2026-04-18T13:20:00.000,3.4,4,1.19,1.65,0.41,0.76,6.87,High
68679411,2026-04-15 15:29:44,Street Condition,Pothole,Manhattan,40.76311413395644,-73.96251511418777,Closed,2026-05-02T08:30:00.000,2.89,4,1.19,2.22,0.05,0.42,6.13,Medium
68680428,2026-04-15 15:27:00,Street Light Condition,Street Light Out,Queens,40.666131738793005,-73.8261418149178,Assigned,,1.36,4,1.14,1.24,0.7,1.11,4.6,Medium
68676655,2026-04-15 15:26:11,Sidewalk Condition,Sidewalk Violation,Manhattan,40.796281307705485,-73.93204284799025,Closed,2026-04-24T15:23:48.000,1.73,4,1.26,2.23,0.14,1.3,5.85,Medium
68684110,2026-04-15 15:26:09,Sidewalk Condition,Broken Sidewalk,Queens,40.763282026277054,-73.92433332570732,Closed,2026-04-30T12:10:51.000,1.72,4,1.24,2.48,0.86,0.93,6.4,Medium
68678882,2026-04-15 15:21:25,Street Condition,Pothole,Manhattan,40.75487620954858,-73.96852222092697,Closed,2026-04-15T15:21:25.000,2.66,4,1.21,1.3,0.0,1.26,5.78,Medium
68677370,2026-04-15 15:20:19,Street Condition,Pothole,Manhattan,40.76123442230889,-73.9638842741059,Closed,2026-04-15T15:20:19.000,2.91,4,1.29,1.78,0.0,1.1,6.63,High
68673689,2026-04-15 15:19:55,Street Condition,Cave-in,Brooklyn,40.69080609531471,-73.95443515400825,Closed,2026-04-17T09:22:00.000,2.64,4,1.16,1.11,0.35,0.69,5.21,Medium
68677349,2026-04-15 15:18:08,Street Condition,Pothole,Queens,40.77147914725186,-73.91823339483405,Closed,2026-04-15T21:11:00.000,2.92,4,1.15,1.08,0.87,0.83,6.14,Medium
68675906,2026-04-15 15:18:00,Street Light Condition,Street Light Out,Staten Island,40.60450877057888,-74.06537069008243,Closed,2026-04-25T13:52:00.000,1.0,4,1.14,1.05,1.88,1.32,5.39,Medium
68680072,2026-04-15 15:13:21,Street Condition,Blocked - Construction,Bronx,40.88663119312822,-73.86110532206568,Closed,2026-04-15T16:13:26.000,3.18,4,1.21,1.24,0.32,1.13,6.54,High
68678139,2026-04-15 15:11:27,Sidewalk Condition,Sidewalk Violation,Brooklyn,40.680516544252654,-73.99339491022555,Closed,2026-04-16T10:42:06.000,2.27,4,1.14,2.06,0.31,1.35,6.31,Medium
68680373,2026-04-15 15:10:37,Street Condition,Pothole,Queens,40.71877018691972,-73.77636922755279,Closed,2026-04-15T15:10:37.000,3.15,4,1.27,1.58,0.82,0.88,7.28,High
68681175,2026-04-15 15:10:16,Sidewalk Condition,Sidewalk Collapsed,Manhattan,40.73822198230224,-73.9877995909453,Closed,2026-04-16T13:06:58.000,1.76,4,1.16,2.15,0.14,1.12,5.45,Medium
68678903,2026-04-15 15:08:00,Street Light Condition,Street Light Out,Queens,40.569404139963865,-73.86413334947258,Closed,2026-04-16T10:01:00.000,1.21,4,1.2,1.35,0.78,1.13,4.71,Medium
68676659,2026-04-15 15:07:07,Street Condition,Cave-in,Queens,40.76548543234683,-73.80801293237538,Closed,2026-04-17T13:10:25.000,2.8,4,1.21,1.39,0.96,0.93,6.67,High
68683871,2026-04-15 15:06:10,Street Condition,Pothole,Staten Island,40.59511213846311,-74.09127636499284,Open,,3.21,4,1.16,1.02,1.95,1.21,7.9,High
68675871,2026-04-15 15:05:33,Street Condition,Pothole,Queens,40.72013323771417,-73.79037278029215,Closed,2026-04-15T15:05:33.000,3.05,4,1.25,1.38,0.74,0.35,6.28,Medium
68674443,2026-04-15 15:03:00,Street Light Condition,Street Light Out,Bronx,40.8727966298743,-73.85124492853993,Closed,2026-04-16T09:38:00.000,1.0,4,1.24,1.81,0.21,0.97,4.23,Medium
68676406,2026-04-15 15:02:53,Street Condition,Pothole,Brooklyn,40.70176317377992,-73.92758773316608,Closed,2026-04-29T22:25:00.000,2.67,4,1.25,0.84,0.46,0.96,5.6,Medium
68674928,2026-04-15 15:02:10,Street Condition,Pothole,Brooklyn,40.7007187813526,-73.92978882773821,Closed,2026-04-29T22:40:00.000,3.26,4,1.22,1.94,0.19,1.45,7.56,High
68677418,2026-04-15 15:02:00,Street Light Condition,Street Light Out,Queens,40.70520629808168,-73.88517599390201,Assigned,,1.35,4,1.19,1.07,0.76,0.57,4.01,Medium
68683344,2026-04-15 15:01:49,Street Condition,Pothole,Queens,40.72792341486303,-73.87100083747289,Closed,2026-04-15T15:01:49.000,3.13,4,1.19,1.33,0.79,0.99,6.83,High
68672952,2026-04-15 15:01:00,Street Light Condition,Street Light Dayburning,Brooklyn,40.65495440941251,-74.00701702087409,Open,,1.37,4,1.24,1.02,0.38,1.2,4.3,Medium
68675926,2026-04-15 14:58:00,Street Light Condition,Street Light Out,Staten Island,40.53551653331708,-74.17274132627186,Closed,2026-04-25T11:17:00.000,1.35,4,1.18,1.02,1.96,1.07,5.64,Medium
68679686,2026-04-15 14:55:18,Street Condition,Cave-in,Queens,40.74603472114661,-73.93440021822178,Closed,2026-04-20T07:45:42.000,2.76,4,1.19,1.64,0.7,0.97,6.59,High
68674379,2026-04-15 14:54:55,Street Condition,Pothole,Queens,40.7386450764329,-73.8873051469592,Closed,2026-04-15T21:12:00.000,3.18,4,1.13,1.73,0.85,0.81,6.98,High
68693707,2026-04-15 14:54:42,Street Condition,Pothole,Queens,40.742623236589445,-73.91392386083788,Closed,2026-04-16T12:38:00.000,2.88,4,1.24,0.91,0.96,0.93,6.37,Medium
68673680,2026-04-15 14:54:24,Street Condition,Cave-in,Queens,40.67790538297268,-73.85048991214194,Closed,2026-04-20T07:23:04.000,2.99,4,1.12,1.7,0.96,1.29,7.3,High
68686351,2026-04-15 14:54:12,Street Condition,Pothole,Queens,40.715968014170286,-73.77933663813025,Closed,2026-04-16T10:40:00.000,2.73,4,1.3,2.07,0.99,0.79,7.4,High
68686352,2026-04-15 14:53:41,Street Condition,Pothole,Queens,40.71206184034944,-73.87895635152918,Closed,2026-04-16T08:25:00.000,3.38,4,1.13,1.25,0.79,0.35,6.21,Medium
68684158,2026-04-15 14:53:07,Street Condition,Plate Condition - Noisy,Queens,40.69429552897748,-73.74866948747119,Closed,2026-04-16T13:07:45.000,3.18,4,1.18,1.5,0.73,1.14,7.12,High
68675182,2026-04-15 14:52:29,Street Condition,Cave-in,Brooklyn,40.648619202398685,-74.01032452795023,Closed,2026-04-17T08:45:43.000,2.81,4,1.15,0.77,0.2,1.55,5.75,Medium
68675587,2026-04-15 14:51:41,Street Condition,Blocked - Construction,Bronx,40.886765595512855,-73.86103270949154,Closed,2026-04-15T14:52:54.000,2.9,4,1.16,1.15,0.42,0.98,5.91,Medium
68683867,2026-04-15 14:50:47,Street Condition,Pothole,Manhattan,40.78123426747261,-73.9606164376545,Closed,2026-04-28T05:23:00.000,2.94,4,1.16,2.14,0.07,1.31,6.93,High
68682670,2026-04-15 14:50:18,Street Condition,"Rough, Pitted or Cracked Roads",Staten Island,40.6162477356363,-74.15680277454403,Closed,2026-04-17T11:02:54.000,3.2,4,1.24,1.68,2.0,1.16,8.81,High
68680930,2026-04-15 14:50:17,Street Condition,Pothole,Manhattan,40.7774128851202,-73.97879829456296,Closed,2026-04-27T11:17:00.000,3.34,4,1.14,1.7,0.0,0.55,6.06,Medium
68679413,2026-04-15 14:49:46,Street Condition,Pothole,Manhattan,40.78642511959335,-73.9423807520361,Closed,2026-04-29T14:55:00.000,2.86,4,1.15,3.0,0.0,0.69,6.98,High
68683390,2026-04-15 14:47:00,Street Light Condition,Street Light Out,Manhattan,40.83837011531254,-73.93923860479859,Closed,2026-04-20T07:00:00.000,1.0,4,1.12,2.16,0.0,0.68,3.96,Low
68672783,2026-04-15 14:45:59,Street Condition,"Rough, Pitted or Cracked Roads",Staten Island,40.61018666943262,-74.14683009912835,Closed,2026-04-15T15:11:31.000,3.07,4,1.17,0.56,1.96,1.05,7.16,High
68677395,2026-04-15 14:45:00,Street Light Condition,Street Light Out,Manhattan,40.79546400452747,-73.96380430660172,Closed,2026-04-22T07:00:00.000,1.0,4,1.29,2.64,0.0,0.85,4.78,Medium
68672902,2026-04-15 14:44:37,Street Condition,Pothole,Queens,40.75022764956716,-73.85513863030356,Closed,2026-04-15T21:45:00.000,3.0,4,1.18,0.87,0.75,1.33,6.49,Medium
68676665,2026-04-15 14:44:07,Street Condition,Cave-in,Queens,40.72434647598174,-73.79963512834821,Closed,2026-04-16T16:29:40.000,2.68,4,1.26,1.66,0.73,1.25,7.02,High
68682642,2026-04-15 14:42:42,Sidewalk Condition,Broken Sidewalk,Brooklyn,40.63325694096039,-73.99394361736623,Closed,2026-04-23T16:15:10.000,1.73,4,1.19,1.34,0.24,0.64,4.28,Medium
68673442,2026-04-15 14:38:44,Street Condition,Pothole,Manhattan,40.76461681260692,-73.95832311500644,Closed,2026-04-17T08:45:00.000,2.92,4,1.19,1.32,0.14,0.47,5.4,Medium
68676675,2026-04-15 14:37:13,Street Condition,Failed Street Repair,Staten Island,40.51070874357936,-74.23996668820843,Closed,2026-04-17T08:33:42.000,3.33,4,1.26,1.68,2.0,1.18,9.06,Critical
